"customer_id","region","total_revenue","customer_rank","cumulative_revenue_percent","customer_percent","customer_group"
"12200","North America","864.1899999999999","1189","0.8217","0.3963","Other"
"12330","Southeast Asia","863.7","1190","0.8219","0.3967","Other"
"12622","North America","861.08","1191","0.8222","0.397","Other"
"11332","Europe","861.01","1192","0.8224","0.3973","Other"
"11039","Europe","860.29","1193","0.8227","0.3977","Other"
"11032","Southeast Asia","856.1099999999999","1194","0.8229","0.398","Other"
"10919","Middle East","854.81","1195","0.8232","0.3983","Other"
"12995","Southeast Asia","853.52","1196","0.8234","0.3987","Other"
"10948","Southeast Asia","853.25","1197","0.8237","0.399","Other"
"10368","North America","853.21","1198","0.8239","0.3993","Other"
"11624","Europe","848.53","1199","0.8242","0.3997","Other"
"12673","Latin America","847.43","1200","0.8244","0.4","Other"
"12314","North America","845.71","1201","0.8247","0.4003","Other"
"12156","Latin America","845.2099999999999","1202","0.8249","0.4007","Other"
"11916","Latin America","844.55","1203","0.8251","0.401","Other"
"11262","Middle East","842.5600000000001","1204","0.8254","0.4013","Other"
"12153","Latin America","841.84","1205","0.8256","0.4017","Other"
"12900","North America","840.88","1206","0.8259","0.402","Other"
"11281","Europe","840.8000000000001","1207","0.8261","0.4023","Other"
"10960","North America","838.1500000000001","1208","0.8263","0.4027","Other"
"12441","Europe","833.49","1209","0.8266","0.403","Other"
"11923","North America","832.8","1210","0.8268","0.4033","Other"
"12799","Europe","831.13","1211","0.8271","0.4037","Other"
"11874","Southeast Asia","830.8299999999999","1212","0.8273","0.404","Other"
"11536","North America","830.54","1213","0.8275","0.4043","Other"
"12202","North America","828.24","1214","0.8278","0.4047","Other"
"11929","Southeast Asia","827.73","1215","0.828","0.405","Other"
"10218","Southeast Asia","827.52","1216","0.8283","0.4053","Other"
"10911","Latin America","826.49","1217","0.8285","0.4057","Other"
"11159","Europe","825.9100000000001","1218","0.8287","0.406","Other"
"11867","Middle East","825.6800000000001","1219","0.829","0.4063","Other"
"11380","North America","823.5","1220","0.8292","0.4067","Other"
"12292","Southeast Asia","822.53","1221","0.8294","0.407","Other"
"11588","Latin America","821.22","1222","0.8297","0.4073","Other"
"10767","Southeast Asia","820.96","1223","0.8299","0.4077","Other"
"12026","Middle East","820.87","1224","0.8302","0.408","Other"
"11038","Europe","820.2","1225","0.8304","0.4083","Other"
"12280","North America","820.0400000000001","1226","0.8306","0.4087","Other"
"10959","North America","817.98","1227","0.8309","0.409","Other"
"12011","North America","817.9","1228","0.8311","0.4093","Other"
"11147","Europe","814.28","1229","0.8313","0.4097","Other"
"10853","North America","813.5999999999999","1230","0.8316","0.41","Other"
"10169","Europe","813.24","1231","0.8318","0.4103","Other"
"11668","North America","812.4200000000001","1232","0.832","0.4107","Other"
"10998","Latin America","812.21","1233","0.8323","0.411","Other"
"10703","Europe","812.15","1234","0.8325","0.4113","Other"
"10030","Middle East","811.02","1235","0.8327","0.4117","Other"
"11164","North America","810.14","1236","0.833","0.412","Other"
"10269","Europe","809.35","1237","0.8332","0.4123","Other"
"10747","Latin America","808.73","1238","0.8334","0.4127","Other"
"10445","Latin America","808.47","1239","0.8337","0.413","Other"
"11133","Europe","808.31","1240","0.8339","0.4133","Other"
"12311","North America","804.3000000000001","1241","0.8341","0.4137","Other"
"12559","Latin America","801.3299999999999","1242","0.8344","0.414","Other"
"10249","Southeast Asia","799.77","1243","0.8346","0.4143","Other"
"11775","North America","799.38","1244","0.8348","0.4147","Other"
"11378","North America","797.63","1245","0.8351","0.415","Other"
"10988","Southeast Asia","796.91","1246","0.8353","0.4153","Other"
"11993","Southeast Asia","796.62","1247","0.8355","0.4157","Other"
"12722","Southeast Asia","796.35","1248","0.8357","0.416","Other"
"10012","North America","794.5699999999999","1249","0.836","0.4163","Other"
"11480","Europe","794.26","1250","0.8362","0.4167","Other"
"10415","Middle East","793.9200000000001","1251","0.8364","0.417","Other"
"10096","Middle East","792.73","1252","0.8367","0.4173","Other"
"12846","Europe","792.29","1253","0.8369","0.4177","Other"
"10891","Europe","791.97","1254","0.8371","0.418","Other"
"11481","Europe","791.89","1255","0.8373","0.4183","Other"
"11843","Southeast Asia","791.77","1256","0.8376","0.4187","Other"
"12023","Southeast Asia","790.24","1257","0.8378","0.419","Other"
"10304","Southeast Asia","789.76","1258","0.838","0.4193","Other"
"11009","Middle East","787.52","1259","0.8382","0.4197","Other"
"10927","Middle East","784.9","1260","0.8385","0.42","Other"
"12121","North America","784.6700000000001","1261","0.8387","0.4203","Other"
"10845","Europe","784.2","1262","0.8389","0.4207","Other"
"10533","North America","783.22","1263","0.8394","0.421","Other"
"12398","Southeast Asia","783.22","1263","0.8394","0.421","Other"
"11238","Middle East","782.66","1265","0.8396","0.4217","Other"
"12499","North America","781.97","1266","0.8398","0.422","Other"
"12351","Latin America","781.87","1267","0.8401","0.4223","Other"
"10160","Europe","780.81","1268","0.8403","0.4227","Other"
"12123","North America","779.4","1269","0.8405","0.423","Other"
"10105","Latin America","779.22","1270","0.8407","0.4233","Other"
"11727","North America","779.1500000000001","1271","0.841","0.4237","Other"
"11311","Europe","778.37","1272","0.8412","0.424","Other"
"12844","Europe","777.26","1273","0.8414","0.4243","Other"
"12712","North America","776.99","1274","0.8416","0.4247","Other"
"12264","North America","775.92","1275","0.8418","0.425","Other"
"12350","Europe","775.1","1276","0.8421","0.4253","Other"
"12176","Southeast Asia","774.84","1277","0.8423","0.4257","Other"
"10659","Europe","773.65","1278","0.8425","0.426","Other"
"10474","Middle East","773.35","1279","0.843","0.4263","Other"
"12856","Latin America","773.35","1279","0.843","0.4263","Other"
"12389","North America","771.04","1281","0.8432","0.427","Other"
"11632","Latin America","770.63","1282","0.8434","0.4273","Other"
"11359","Middle East","769.28","1283","0.8436","0.4277","Other"
"12510","Latin America","768.62","1284","0.8438","0.428","Other"
"12224","Middle East","768.23","1285","0.8441","0.4283","Other"
"10778","North America","767.9200000000001","1286","0.8443","0.4287","Other"
"12299","Europe","765.05","1287","0.8445","0.429","Other"
"10495","Middle East","765.01","1288","0.8447","0.4293","Other"
"11810","North America","764.26","1289","0.8449","0.4297","Other"
"11544","Europe","764.0600000000001","1290","0.8452","0.43","Other"
"11653","Latin America","763.96","1291","0.8454","0.4303","Other"
"12498","Southeast Asia","763.68","1292","0.8456","0.4307","Other"
"12031","Middle East","763.0699999999999","1293","0.8458","0.431","Other"
"10836","North America","763.0600000000001","1294","0.846","0.4313","Other"
"11528","Southeast Asia","761.84","1295","0.8463","0.4317","Other"
"10176","Southeast Asia","761.15","1296","0.8465","0.432","Other"
"12033","Latin America","759.49","1297","0.8467","0.4323","Other"
"10693","Europe","759.23","1298","0.8469","0.4327","Other"
"12014","Latin America","759.07","1299","0.8471","0.433","Other"
"10676","Europe","757.9200000000001","1300","0.8474","0.4333","Other"
"10502","North America","756.5","1301","0.8476","0.4337","Other"
"11935","Europe","756.35","1302","0.8478","0.434","Other"
"11288","Middle East","756.29","1303","0.848","0.4343","Other"
"12068","North America","755.07","1304","0.8482","0.4347","Other"
"12507","Southeast Asia","754.9300000000001","1305","0.8484","0.435","Other"
"12817","Middle East","754.22","1306","0.8487","0.4353","Other"
"12143","Europe","753.88","1307","0.8489","0.4357","Other"
"11442","North America","753.79","1308","0.8491","0.436","Other"
"12484","North America","752.85","1309","0.8493","0.4363","Other"
"11665","Middle East","752.78","1310","0.8495","0.4367","Other"
"12165","Europe","751.41","1311","0.8497","0.437","Other"
"12515","North America","750.55","1312","0.85","0.4373","Other"
"10917","Latin America","750.52","1313","0.8502","0.4377","Other"
"11482","Southeast Asia","750.25","1314","0.8504","0.438","Other"
"12823","Middle East","748.12","1315","0.8506","0.4383","Other"
"12181","Latin America","746.37","1316","0.8508","0.4387","Other"
"11671","North America","745.96","1317","0.851","0.439","Other"
"10516","Europe","745.38","1318","0.8513","0.4393","Other"
"12741","Europe","744.84","1319","0.8515","0.4397","Other"
"10048","Southeast Asia","744.72","1320","0.8517","0.44","Other"
"12658","Europe","744.6","1321","0.8519","0.4403","Other"
"11551","Southeast Asia","744.49","1322","0.8521","0.4407","Other"
"10574","North America","743.83","1323","0.8523","0.441","Other"
"10362","North America","743.63","1324","0.8525","0.4413","Other"
"10560","Europe","741.59","1325","0.8528","0.4417","Other"
"12764","North America","740.28","1326","0.853","0.442","Other"
"10858","Middle East","739.79","1327","0.8532","0.4423","Other"
"10963","Europe","739.35","1328","0.8534","0.4427","Other"
"10263","Latin America","737.95","1329","0.8536","0.443","Other"
"10080","Latin America","737.1899999999999","1330","0.8538","0.4433","Other"
"12829","Middle East","736.74","1331","0.854","0.4437","Other"
"12859","North America","736.09","1332","0.8542","0.444","Other"
"10084","Latin America","734.48","1333","0.8545","0.4443","Other"
"12669","North America","733.5799999999999","1334","0.8547","0.4447","Other"
"11547","Europe","733.47","1335","0.8549","0.445","Other"
"11029","North America","732.14","1336","0.8551","0.4453","Other"
"12194","North America","731.15","1337","0.8553","0.4457","Other"
"11004","North America","730.72","1338","0.8555","0.446","Other"
"11679","Southeast Asia","728.9200000000001","1339","0.8557","0.4463","Other"
"11001","Europe","728.6800000000001","1340","0.8559","0.4467","Other"
"11217","Middle East","728.31","1341","0.8561","0.447","Other"
"12685","Latin America","727.9","1342","0.8563","0.4473","Other"
"12796","North America","726.36","1343","0.8566","0.4477","Other"
"11026","Europe","726.22","1344","0.8568","0.448","Other"
"11292","Europe","725.5699999999999","1345","0.857","0.4483","Other"
"11944","North America","724.4","1346","0.8572","0.4487","Other"
"11092","North America","723.25","1347","0.8574","0.449","Other"
"11752","Europe","722.37","1348","0.8576","0.4493","Other"
"10247","Latin America","721.33","1349","0.8578","0.4497","Other"
"10216","Europe","720.33","1350","0.858","0.45","Other"
"12114","North America","719.61","1351","0.8582","0.4503","Other"
"11847","Southeast Asia","718.65","1352","0.8584","0.4507","Other"
"11185","Southeast Asia","717.3","1353","0.8586","0.451","Other"
"10104","Southeast Asia","716.77","1354","0.8588","0.4513","Other"
"11155","Latin America","714.24","1355","0.859","0.4517","Other"
"10926","Europe","713.8000000000001","1356","0.8593","0.452","Other"
"12047","Europe","713.07","1357","0.8595","0.4523","Other"
"11465","Europe","713.04","1358","0.8597","0.4527","Other"
"12974","Europe","713.02","1359","0.8599","0.453","Other"
"12420","North America","712.6","1360","0.8601","0.4533","Other"
"11362","Southeast Asia","711.77","1361","0.8603","0.4537","Other"
"11204","Latin America","709.46","1362","0.8605","0.454","Other"
"11471","Middle East","708.44","1363","0.8607","0.4543","Other"
"11224","Southeast Asia","707.31","1364","0.8609","0.4547","Other"
"11740","North America","706.9200000000001","1365","0.8611","0.455","Other"
"12728","North America","706.87","1366","0.8613","0.4553","Other"
"10181","Southeast Asia","705.87","1367","0.8615","0.4557","Other"
"11072","Europe","704.86","1368","0.8617","0.456","Other"
"12631","North America","704.7","1369","0.8619","0.4563","Other"
"11431","Europe","703.89","1370","0.8621","0.4567","Other"
"10301","North America","703.63","1371","0.8623","0.457","Other"
"11151","North America","703.48","1372","0.8625","0.4573","Other"
"10471","Southeast Asia","702.55","1373","0.8627","0.4577","Other"
"12933","Latin America","702.3199999999999","1374","0.8629","0.458","Other"
"10799","Latin America","702.31","1375","0.8631","0.4583","Other"
"10770","Europe","702.14","1376","0.8633","0.4587","Other"
"12697","Middle East","701.67","1377","0.8635","0.459","Other"
"12352","North America","701.45","1378","0.8637","0.4593","Other"
"12781","Europe","699.58","1379","0.8639","0.4597","Other"
"10129","Southeast Asia","698.77","1380","0.8641","0.46","Other"
"10441","Southeast Asia","697.8","1381","0.8643","0.4603","Other"
"12819","Southeast Asia","697.75","1382","0.8645","0.4607","Other"
"12108","Europe","696.74","1383","0.8647","0.461","Other"
"12780","Middle East","696.52","1384","0.8649","0.4613","Other"
"12881","North America","695.84","1385","0.8651","0.4617","Other"
"12226","Latin America","695.37","1386","0.8653","0.462","Other"
"12688","North America","695.3199999999999","1387","0.8655","0.4623","Other"
"11966","Middle East","695.31","1388","0.8657","0.4627","Other"
"12853","Southeast Asia","693.78","1389","0.8659","0.463","Other"
"11937","North America","692.7","1390","0.8661","0.4633","Other"
"11746","Europe","692.3","1391","0.8663","0.4637","Other"
"11124","North America","691.3100000000001","1392","0.8665","0.464","Other"
"11078","Europe","690.1899999999999","1393","0.8667","0.4643","Other"
"11040","Middle East","690.03","1394","0.8669","0.4647","Other"
"12583","Latin America","689.24","1395","0.8671","0.465","Other"
"10472","Latin America","687.89","1396","0.8673","0.4653","Other"
"12010","North America","687.5","1397","0.8675","0.4657","Other"
"11058","Southeast Asia","685.26","1398","0.8677","0.466","Other"
"12361","North America","684.11","1399","0.8679","0.4663","Other"
"10531","North America","683.49","1400","0.8681","0.4667","Other"
"11285","North America","683.03","1401","0.8683","0.467","Other"
"11845","North America","681.53","1402","0.8685","0.4673","Other"
